latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
34.620571,-117.099976,313.75,0.4,0.37,2016/01/21,"933",N,VIIRS,n,"1",280.39,1.94,N,"2"
33.714241,-117.711945,315.42,0.4,0.37,2016/01/21,"933",N,VIIRS,n,"1",282.16,1.84,N,"2"
34.093861,-117.534782,327.79,0.4,0.37,2016/01/21,"933",N,VIIRS,n,"1",282.6,2.61,N,"2"
33.792122,-118.348808,296.75,0.42,0.37,2016/01/21,"933",N,VIIRS,n,"1",281.17,0.33,N,"2"
34.140743,-117.427032,296.94,0.4,0.37,2016/01/21,"933",N,VIIRS,n,"1",281.28,0.35,N,"2"
33.595413,-114.687576,339.27,0.42,0.38,2016/01/21,"2052",N,VIIRS,n,"1",295.48,2.99,D,"0"
32.866554,-116.428963,330.1,0.39,0.36,2016/01/21,"2052",N,VIIRS,n,"1",285.44,4.79,D,"0"
32.865955,-116.43306,334.53,0.39,0.36,2016/01/21,"2052",N,VIIRS,n,"1",286,3.5,D,"0"
32.862648,-116.432388,331.01,0.39,0.36,2016/01/21,"2052",N,VIIRS,n,"1",286.85,2.1,D,"0"
36.185364,-119.120972,330.04,0.39,0.36,2016/01/21,"2053",N,VIIRS,n,"1",269.43,3.16,D,"0"
36.184673,-119.125275,329.07,0.39,0.36,2016/01/21,"2053",N,VIIRS,n,"1",269.52,3.16,D,"0"
40.115501,-120.957909,331.14,0.4,0.37,2016/01/21,"2054",N,VIIRS,n,"1",272.05,4.51,D,"0"
40.116276,-120.953224,329.9,0.4,0.37,2016/01/21,"2054",N,VIIRS,n,"1",272.06,4.51,D,"0"
34.040207,-117.820107,296.14,0.43,0.46,2016/01/22,"914",N,VIIRS,n,"1",273.91,0.3,N,"2"
34.09161,-117.530792,314.86,0.41,0.45,2016/01/22,"914",N,VIIRS,n,"1",273.6,1.57,N,"2"
33.714027,-117.71048,298.5,0.42,0.45,2016/01/22,"914",N,VIIRS,n,"1",277.22,0.61,N,"2"
34.035275,-118.103462,295.58,0.44,0.46,2016/01/22,"914",N,VIIRS,n,"1",277.61,0.4,N,"2"
33.778496,-118.235069,295.69,0.45,0.47,2016/01/22,"914",N,VIIRS,n,"1",284.15,0.9,N,"2"
33.778023,-118.230179,298.64,0.45,0.47,2016/01/22,"914",N,VIIRS,n,"1",282.39,0.7,N,"2"
34.095757,-117.530098,296.52,0.41,0.45,2016/01/22,"914",N,VIIRS,n,"1",273.52,0.67,N,"2"
33.818737,-118.244095,299.26,0.45,0.47,2016/01/22,"914",N,VIIRS,n,"1",284.22,1.46,N,"2"
34.808155,-120.424271,337.69,0.46,0.47,2016/01/22,"2034",N,VIIRS,n,"1",290.27,4.37,D,"0"
36.435642,-119.594604,348.1,0.34,0.56,2016/01/23,"2015",N,VIIRS,n,"1",285.78,3.65,D,"0"
33.775253,-118.231461,295.57,0.78,0.78,2016/01/24,"836",N,VIIRS,n,"1",281.66,1.68,N,"2"
38.071804,-122.140663,297.06,0.44,0.39,2016/01/24,"1016",N,VIIRS,n,"1",283.65,1.07,N,"2"
38.004726,-121.93441,298.1,0.45,0.39,2016/01/24,"1016",N,VIIRS,n,"1",278.9,0.72,N,"2"
38.015804,-122.111435,301.39,0.45,0.39,2016/01/24,"1016",N,VIIRS,n,"1",285.2,1.77,N,"2"
38.215054,-121.984489,296.05,0.45,0.39,2016/01/24,"1016",N,VIIRS,n,"1",278.17,0.44,N,"2"
37.455421,-121.931305,303.05,0.46,0.39,2016/01/24,"1016",N,VIIRS,n,"1",280.15,1.75,N,"2"
37.316238,-122.089661,297.3,0.46,0.39,2016/01/24,"1016",N,VIIRS,n,"1",279.96,0.95,N,"2"
37.948784,-122.399979,297.03,0.44,0.38,2016/01/24,"1016",N,VIIRS,n,"1",283.55,1.53,N,"2"
33.802887,-118.243416,295.45,0.54,0.51,2016/01/24,"1017",N,VIIRS,n,"1",283.7,0.93,N,"2"
33.820488,-118.242859,297.96,0.54,0.51,2016/01/24,"1017",N,VIIRS,n,"1",285.06,1.31,N,"2"
33.795696,-118.233429,295.46,0.54,0.51,2016/01/24,"1017",N,VIIRS,n,"1",283.78,1.15,N,"2"
33.774841,-118.227989,300,0.54,0.51,2016/01/24,"1017",N,VIIRS,n,"1",282.21,1.51,N,"2"
34.620708,-117.10257,298.28,0.6,0.53,2016/01/24,"1017",N,VIIRS,n,"1",275.03,1.81,N,"2"
33.817822,-118.244553,297.01,0.54,0.51,2016/01/24,"1017",N,VIIRS,n,"1",283.72,1.72,N,"2"
34.335186,-118.517036,296.62,0.51,0.49,2016/01/24,"1017",N,VIIRS,n,"1",279.25,0.34,N,"2"
35.575871,-115.483826,337.63,0.39,0.59,2016/01/24,"1956",N,VIIRS,n,"1",285.39,3.89,D,"2"
35.536537,-115.456436,336.46,0.39,0.59,2016/01/24,"1956",N,VIIRS,n,"1",284.71,2.72,D,"2"
35.555645,-115.472244,354.27,0.39,0.59,2016/01/24,"1956",N,VIIRS,n,"1",287.5,4.26,D,"2"
35.537121,-115.452187,329.94,0.39,0.59,2016/01/24,"1956",N,VIIRS,n,"1",285.2,3.64,D,"2"
35.536411,-115.449455,333.5,0.5,0.66,2016/01/24,"2137",N,VIIRS,n,"1",285.22,2.49,D,"2"
34.319855,-118.508331,295.03,0.45,0.39,2016/01/25,"958",N,VIIRS,n,"1",277.06,0.56,N,"2"
34.623985,-117.10112,296.19,0.51,0.41,2016/01/25,"958",N,VIIRS,n,"1",275.31,0.89,N,"2"
34.093105,-117.530907,337.22,0.5,0.41,2016/01/25,"958",N,VIIRS,n,"1",281.2,4.08,N,"2"
34.31926,-118.511734,299.25,0.45,0.39,2016/01/25,"958",N,VIIRS,n,"1",276.87,1.15,N,"2"
35.534157,-115.452179,332.12,0.69,0.74,2016/01/25,"1938",N,VIIRS,n,"1",282.6,5.87,D,"2"
35.576164,-115.485016,336.84,0.69,0.74,2016/01/25,"1938",N,VIIRS,n,"1",282.29,5.7,D,"2"
35.532314,-115.454796,334.59,0.69,0.74,2016/01/25,"1938",N,VIIRS,n,"1",281.74,5.9,D,"2"
33.038143,-115.516708,349.67,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",312.63,16.98,D,"0"
33.174,-115.861603,343.83,0.48,0.48,2016/01/25,"2117",N,VIIRS,n,"1",300.45,5.56,D,"0"
33.0336,-115.516151,351.19,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",301.77,12.98,D,"0"
33.183666,-115.543907,338.1,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",296.6,4.83,D,"0"
33.179104,-115.54171,342.3,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",302.64,4.26,D,"0"
33.179588,-115.53791,337.56,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",298.27,5.01,D,"0"
33.179123,-115.543358,332.32,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",299.85,5.01,D,"0"
33.183651,-115.542252,337,0.5,0.49,2016/01/25,"2117",N,VIIRS,n,"1",295.61,4.26,D,"0"
33.04269,-115.517258,330.61,0.5,0.49,2016/01/25,"2117",N,VIIRS,l,"1",302.99,16.98,D,"0"
33.767612,-116.898727,340.43,0.43,0.46,2016/01/25,"2117",N,VIIRS,n,"1",295.28,5.87,D,"0"
34.805809,-120.426956,327.57,0.45,0.39,2016/01/25,"2118",N,VIIRS,n,"1",292.7,2.45,D,"0"
34.807446,-120.425453,330.45,0.45,0.39,2016/01/25,"2118",N,VIIRS,n,"1",291.86,1.99,D,"0"
38.991669,-120.098396,339.11,0.51,0.41,2016/01/25,"2119",N,VIIRS,n,"1",276.32,5.68,D,"3"
38.014706,-122.112373,298.54,0.56,0.43,2016/01/26,"938",N,VIIRS,n,"1",284.19,1.56,N,"2"
38.40881,-121.561478,298.55,0.53,0.42,2016/01/26,"938",N,VIIRS,n,"1",277.22,0.7,N,"0"
34.094521,-117.531174,340.14,0.38,0.36,2016/01/26,"939",N,VIIRS,n,"1",284.6,1.6,N,"2"
34.335636,-118.51796,301.11,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",280.12,0.68,N,"2"
34.09388,-117.527061,301.27,0.38,0.36,2016/01/26,"939",N,VIIRS,n,"1",282.26,1.6,N,"2"
33.795139,-118.234138,299.27,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",285.97,0.79,N,"2"
33.905197,-118.405167,299.32,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",285.96,1.14,N,"3"
33.820164,-118.241615,298.75,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",287.09,1.54,N,"2"
33.77861,-118.237709,300.89,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",287.29,1.22,N,"2"
33.715694,-117.712479,301.4,0.38,0.36,2016/01/26,"939",N,VIIRS,n,"1",283.92,0.78,N,"2"
34.321102,-118.512375,298.97,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",279.1,0.49,N,"2"
34.243546,-118.38121,305.61,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",278.71,0.59,N,"2"
33.803627,-118.245193,296.24,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",283.9,0.73,N,"2"
33.925499,-118.426796,305.94,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",281.97,1.12,N,"3"
33.792084,-118.350838,300.67,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",279.03,0.52,N,"2"
34.62146,-117.101173,319.17,0.38,0.36,2016/01/26,"939",N,VIIRS,n,"1",280.19,2.25,N,"2"
33.777363,-118.229385,301.92,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",283.24,0.92,N,"2"
34.290756,-118.800308,304.24,0.4,0.37,2016/01/26,"939",N,VIIRS,n,"1",281.96,0.6,N,"2"
34.354034,-116.850304,296.92,0.39,0.36,2016/01/26,"939",N,VIIRS,n,"1",274.59,0.49,N,"2"
33.61417,-117.822701,301.05,0.38,0.36,2016/01/26,"940",N,VIIRS,n,"1",282.56,0.58,N,"2"
32.599567,-117.012764,298.73,0.39,0.36,2016/01/26,"940",N,VIIRS,n,"1",279.64,0.36,N,"2"
33.168869,-115.543648,337.61,0.44,0.38,2016/01/26,"2058",N,VIIRS,n,"1",301.83,7.75,D,"0"
33.176537,-115.540176,334.07,0.44,0.38,2016/01/26,"2058",N,VIIRS,n,"1",302.9,4.92,D,"0"
35.677494,-118.530746,329.03,0.39,0.36,2016/01/26,"2059",N,VIIRS,n,"1",290.29,2.33,D,"0"
39.93063,-120.916519,335.07,0.38,0.36,2016/01/26,"2100",N,VIIRS,n,"1",278.68,3.51,D,"0"
34.091877,-117.52739,300.56,0.52,0.41,2016/01/27,"920",N,VIIRS,n,"1",278.54,1.86,N,"2"
34.620819,-117.101692,296.34,0.5,0.41,2016/01/27,"920",N,VIIRS,n,"1",272.53,0.94,N,"2"
34.092522,-117.53302,322.53,0.52,0.41,2016/01/27,"920",N,VIIRS,n,"1",279.13,1.86,N,"2"
34.318398,-118.51165,299.21,0.39,0.44,2016/01/27,"920",N,VIIRS,n,"1",279.39,0.53,N,"2"
36.289455,-119.461891,311.07,0.46,0.47,2016/01/27,"920",N,VIIRS,n,"1",266.18,1.85,N,"0"
34.29192,-118.801689,297.51,0.4,0.44,2016/01/27,"920",N,VIIRS,n,"1",283.72,0.66,N,"2"
33.612965,-117.82225,297.11,0.53,0.42,2016/01/27,"921",N,VIIRS,n,"1",281.69,0.69,N,"2"
33.819469,-118.242882,299.96,0.56,0.43,2016/01/27,"921",N,VIIRS,n,"1",282.37,1.5,N,"2"
34.041546,-117.823402,296.04,0.53,0.42,2016/01/27,"921",N,VIIRS,n,"1",279.76,0.33,N,"2"
33.715267,-117.71003,304.44,0.52,0.42,2016/01/27,"921",N,VIIRS,n,"1",283.62,1.63,N,"2"
36.009586,-120.913734,338.98,0.38,0.43,2016/01/27,"2040",N,VIIRS,n,"1",283.1,3.98,D,"0"
36.008404,-120.913826,329.56,0.38,0.44,2016/01/27,"2040",N,VIIRS,n,"1",281.27,4.29,D,"0"
37.86026,-119.94413,346.13,0.49,0.4,2016/01/27,"2041",N,VIIRS,n,"1",272.34,8.24,D,"0"
37.862846,-119.950592,340.79,0.49,0.4,2016/01/27,"2041",N,VIIRS,n,"1",270.82,7.35,D,"0"
39.473854,-121.182175,326.49,0.51,0.41,2016/01/27,"2041",N,VIIRS,n,"1",285.37,3,D,"0"
39.475948,-121.180313,316.78,0.55,0.68,2016/01/28,"900",N,VIIRS,n,"1",277.07,3.06,N,"0"
37.861507,-119.952576,296.15,0.46,0.64,2016/01/28,"901",N,VIIRS,n,"1",273.41,0.85,N,"0"
37.86084,-119.936989,295.61,0.46,0.64,2016/01/28,"901",N,VIIRS,n,"1",273.14,0.53,N,"0"
37.86129,-119.947464,297.67,0.46,0.64,2016/01/28,"901",N,VIIRS,n,"1",274.73,1.5,N,"0"
37.866318,-119.926186,299.71,0.46,0.64,2016/01/28,"901",N,VIIRS,n,"1",272.19,0.63,N,"0"
38.070923,-122.140694,297.98,0.61,0.71,2016/01/28,"901",N,VIIRS,n,"1",284.14,1.36,N,"2"
34.078342,-117.501381,295.53,0.62,0.54,2016/01/28,"902",N,VIIRS,n,"1",278.56,1.3,N,"2"
37.865501,-119.924515,304.85,0.38,0.59,2016/01/28,"1041",N,VIIRS,n,"1",272.07,0.84,N,"0"
39.475159,-121.178085,298.47,0.6,0.53,2016/01/28,"1041",N,VIIRS,n,"1",271.24,1.7,N,"0"
36.746727,-121.605141,295.38,0.33,0.55,2016/01/28,"1041",N,VIIRS,n,"1",278.52,0.73,N,"0"
32.820267,-115.43734,338.25,0.41,0.45,2016/01/28,"2020",N,VIIRS,n,"1",297.66,2.4,D,"0"
33.001301,-115.541595,348.63,0.41,0.45,2016/01/28,"2020",N,VIIRS,n,"1",299.31,4.6,D,"0"
32.867653,-116.432114,342.29,0.46,0.47,2016/01/28,"2020",N,VIIRS,n,"1",290.22,4.72,D,"0"
34.095058,-117.531029,330.77,0.49,0.49,2016/01/28,"2021",N,VIIRS,n,"1",298.79,1.61,D,"2"
33.588581,-114.688683,336.76,0.54,0.42,2016/01/28,"2021",N,VIIRS,n,"1",303.44,3.43,D,"0"
37.787289,-120.112946,329.56,0.56,0.51,2016/01/28,"2022",N,VIIRS,n,"1",283.29,7.5,D,"0"
37.786152,-120.112335,332.38,0.56,0.51,2016/01/28,"2022",N,VIIRS,n,"1",283.89,8.19,D,"0"
37.785862,-120.118797,347.56,0.56,0.51,2016/01/28,"2022",N,VIIRS,n,"1",283.56,9.48,D,"0"
37.784779,-120.118126,346.13,0.56,0.51,2016/01/28,"2022",N,VIIRS,n,"1",284.24,8.19,D,"0"
33.773098,-118.285805,296.58,0.33,0.55,2016/01/29,"1023",N,VIIRS,n,"1",286,1.04,N,"0"
33.776752,-118.23497,296.05,0.33,0.55,2016/01/29,"1023",N,VIIRS,n,"1",284.26,1,N,"2"
34.034557,-118.105537,296.07,0.33,0.55,2016/01/29,"1023",N,VIIRS,n,"1",280.75,0.28,N,"2"
33.775043,-118.227966,305.87,0.33,0.55,2016/01/29,"1023",N,VIIRS,n,"1",283.2,0.75,N,"2"
33.909245,-118.410057,296.88,0.32,0.55,2016/01/29,"1023",N,VIIRS,n,"1",285.2,1.21,N,"2"
33.820068,-118.243073,298.35,0.33,0.55,2016/01/29,"1023",N,VIIRS,n,"1",279.36,1.56,N,"2"
33.821388,-118.241913,295.74,0.33,0.55,2016/01/29,"1023",N,VIIRS,n,"1",278.5,0.51,N,"2"
34.498459,-115.495491,367,0.34,0.56,2016/01/29,"2002",N,VIIRS,h,"1",291.73,13.17,D,"0"
34.497555,-115.499168,367,0.34,0.56,2016/01/29,"2002",N,VIIRS,h,"1",301.32,13.17,D,"0"
35.559067,-115.472832,344.07,0.32,0.55,2016/01/29,"2002",N,VIIRS,n,"1",288.65,4.09,D,"2"
35.577072,-115.486069,355.07,0.32,0.55,2016/01/29,"2002",N,VIIRS,n,"1",290,4.78,D,"2"
35.555099,-115.472137,351.88,0.32,0.55,2016/01/29,"2002",N,VIIRS,n,"1",290.45,3.81,D,"2"
35.533058,-115.453491,342.43,0.32,0.55,2016/01/29,"2002",N,VIIRS,n,"1",289.24,2.39,D,"2"
34.496048,-115.493484,339.43,0.6,0.7,2016/01/29,"2143",N,VIIRS,n,"1",298.48,9.15,D,"0"
34.495831,-115.500175,343.09,0.6,0.7,2016/01/29,"2143",N,VIIRS,n,"1",298.23,7.95,D,"0"
34.497849,-115.498894,347.21,0.6,0.7,2016/01/29,"2143",N,VIIRS,n,"1",297.9,10.73,D,"0"
33.795063,-117.475418,296.35,0.4,0.44,2016/01/30,"1004",N,VIIRS,n,"1",281.3,0.48,N,"2"
33.717209,-117.711823,297.67,0.39,0.44,2016/01/30,"1004",N,VIIRS,n,"1",281.95,0.88,N,"2"
33.716358,-117.707764,295.46,0.39,0.44,2016/01/30,"1004",N,VIIRS,n,"1",281.89,0.58,N,"2"
34.621777,-117.098976,312.31,0.4,0.45,2016/01/30,"1004",N,VIIRS,n,"1",284.59,2,N,"2"
34.354561,-116.85437,295.54,0.42,0.45,2016/01/30,"1004",N,VIIRS,n,"1",283.54,1.01,N,"2"
32.747753,-115.511597,367,0.68,0.74,2016/01/30,"1943",N,VIIRS,h,"1",304.2,38.72,D,"0"
32.745644,-115.518715,332.77,0.68,0.74,2016/01/30,"1943",N,VIIRS,n,"1",298.17,18.38,D,"0"
32.859547,-115.366051,348.09,0.63,0.54,2016/01/30,"2123",N,VIIRS,n,"1",306.21,17.23,D,"0"
32.858795,-115.367142,353.39,0.63,0.54,2016/01/30,"2123",N,VIIRS,n,"1",309.05,14.14,D,"0"
34.621109,-117.100616,311.57,0.4,0.37,2016/01/31,"945",N,VIIRS,n,"1",282.89,1.65,N,"2"
34.353336,-116.852913,298.34,0.41,0.37,2016/01/31,"945",N,VIIRS,n,"1",282.21,0.74,N,"2"
34.290955,-118.801193,296.67,0.38,0.36,2016/01/31,"946",N,VIIRS,n,"1",279.42,0.43,N,"2"
33.535656,-116.044121,332.33,0.49,0.4,2016/01/31,"2104",N,VIIRS,n,"1",293.93,11.03,D,"3"
33.533028,-116.046227,341.72,0.49,0.4,2016/01/31,"2104",N,VIIRS,n,"1",293.7,11.74,D,"0"
38.071671,-122.138931,298.91,0.55,0.51,2016/02/01,"926",N,VIIRS,n,"1",283.71,1.67,N,"2"
38.022884,-122.062614,295.18,0.54,0.51,2016/02/01,"926",N,VIIRS,n,"1",281.5,1.5,N,"2"
36.8405,-120.759354,295.47,0.45,0.47,2016/02/01,"926",N,VIIRS,n,"1",276.66,0.84,N,"0"
36.839417,-120.760201,301.68,0.45,0.47,2016/02/01,"926",N,VIIRS,n,"1",275.9,0.86,N,"0"
33.532753,-116.04467,324.42,0.4,0.37,2016/02/01,"927",N,VIIRS,n,"1",282.34,1.76,N,"3"
33.536114,-116.043968,311.23,0.4,0.37,2016/02/01,"927",N,VIIRS,n,"1",282.17,0.76,N,"0"
33.7159,-117.711044,310.58,0.45,0.39,2016/02/01,"927",N,VIIRS,n,"1",277.1,1.45,N,"2"
33.717567,-117.709091,299.01,0.45,0.39,2016/02/01,"927",N,VIIRS,n,"1",276.55,0.47,N,"2"
33.779205,-118.237244,295.45,0.47,0.4,2016/02/01,"927",N,VIIRS,n,"1",283.97,1.01,N,"2"
33.792763,-118.349518,295.12,0.48,0.4,2016/02/01,"927",N,VIIRS,n,"1",279.24,0.34,N,"2"
33.714016,-117.709824,300.4,0.45,0.39,2016/02/01,"927",N,VIIRS,n,"1",277,0.72,N,"2"
32.59763,-117.010101,299.99,0.42,0.37,2016/02/01,"927",N,VIIRS,n,"1",279.51,0.78,N,"2"
33.821152,-118.245316,295.23,0.47,0.4,2016/02/01,"927",N,VIIRS,n,"1",281.91,0.62,N,"2"
35.920929,-119.170425,329.04,0.42,0.38,2016/02/01,"2046",N,VIIRS,n,"1",283.07,2.2,D,"0"
36.944942,-119.804085,343.17,0.43,0.38,2016/02/01,"2047",N,VIIRS,n,"1",289.53,10.12,D,"0"
36.944771,-119.801056,329.29,0.43,0.38,2016/02/01,"2047",N,VIIRS,n,"1",288.9,6.58,D,"0"
36.930855,-119.756989,325.4,0.43,0.38,2016/02/01,"2047",N,VIIRS,n,"1",288.16,1.4,D,"0"
36.562958,-119.596802,329.2,0.43,0.38,2016/02/01,"2047",N,VIIRS,n,"1",288.16,2.57,D,"0"
37.460445,-120.631493,330.34,0.45,0.39,2016/02/01,"2047",N,VIIRS,n,"1",285.23,7.53,D,"0"
37.955936,-121.029549,330.6,0.46,0.39,2016/02/01,"2047",N,VIIRS,n,"1",286.9,3.27,D,"0"
37.814804,-120.237038,334.67,0.44,0.38,2016/02/01,"2047",N,VIIRS,n,"1",279.1,3.45,D,"0"
37.877224,-120.926544,327.94,0.46,0.39,2016/02/01,"2047",N,VIIRS,n,"1",284.79,2.98,D,"0"
37.475941,-120.668159,327.9,0.46,0.39,2016/02/01,"2047",N,VIIRS,n,"1",284.75,2.65,D,"0"
37.689083,-120.920715,335.62,0.46,0.39,2016/02/01,"2047",N,VIIRS,n,"1",290.29,9.33,D,"0"
37.470619,-120.597084,329.5,0.45,0.39,2016/02/01,"2047",N,VIIRS,n,"1",286.62,1.9,D,"0"
37.412781,-120.497787,328.22,0.45,0.39,2016/02/01,"2047",N,VIIRS,n,"1",297.08,50.45,D,"0"
37.41188,-120.494057,324.31,0.4,0.6,2016/02/02,"907",N,VIIRS,n,"1",274.33,4.59,N,"0"
37.412128,-120.498734,350.14,0.4,0.6,2016/02/02,"907",N,VIIRS,n,"1",276.69,4.59,N,"0"
33.77541,-118.226105,295.03,0.55,0.51,2016/02/02,"908",N,VIIRS,n,"1",278.66,1.28,N,"2"
34.093784,-117.533974,312.46,0.51,0.49,2016/02/02,"908",N,VIIRS,n,"1",274.55,1.77,N,"2"
34.093178,-117.531761,304.42,0.51,0.49,2016/02/02,"908",N,VIIRS,n,"1",274.08,1.86,N,"2"
33.716995,-117.712097,295.04,0.51,0.5,2016/02/02,"908",N,VIIRS,n,"1",274.8,0.81,N,"2"
37.410065,-120.498131,302.93,0.44,0.62,2016/02/02,"1047",N,VIIRS,n,"1",266.1,0.54,N,"0"
37.415588,-120.495735,295.33,0.44,0.62,2016/02/02,"1047",N,VIIRS,n,"1",264.1,0.21,N,"0"
33.037079,-115.682053,339.19,0.52,0.41,2016/02/02,"2027",N,VIIRS,n,"1",297.28,7.38,D,"0"
33.038147,-115.676559,330.08,0.52,0.41,2016/02/02,"2027",N,VIIRS,n,"1",295.38,5.77,D,"0"
33.033318,-115.681015,334.25,0.52,0.41,2016/02/02,"2027",N,VIIRS,n,"1",296.62,6.18,D,"0"
33.034389,-115.675537,347.39,0.52,0.41,2016/02/02,"2027",N,VIIRS,n,"1",297.26,11.04,D,"0"
32.738213,-115.406143,336.06,0.51,0.41,2016/02/02,"2027",N,VIIRS,n,"1",293.86,3.86,D,"0"
32.680801,-116.517578,351.46,0.39,0.44,2016/02/02,"2027",N,VIIRS,n,"1",284.19,12.51,D,"0"
32.67688,-116.516357,355.65,0.39,0.44,2016/02/02,"2027",N,VIIRS,n,"1",291.67,12.51,D,"0"
33.817249,-118.24527,295.29,0.52,0.67,2016/02/03,"849",N,VIIRS,n,"1",281.31,1.38,N,"2"
34.093563,-117.530891,322.22,0.48,0.64,2016/02/03,"849",N,VIIRS,n,"1",275.27,2.76,N,"2"
34.095181,-117.533585,316.01,0.48,0.64,2016/02/03,"849",N,VIIRS,n,"1",275.46,1.46,N,"2"
34.094929,-117.528282,306.31,0.48,0.64,2016/02/03,"849",N,VIIRS,n,"1",273.79,1.46,N,"2"
35.207245,-118.67321,299.27,0.56,0.69,2016/02/03,"849",N,VIIRS,n,"1",267.03,1.22,N,"0"
38.003155,-121.933495,296,0.41,0.45,2016/02/03,"1028",N,VIIRS,n,"1",273.8,0.3,N,"2"
36.403595,-119.090683,301.19,0.63,0.54,2016/02/03,"1029",N,VIIRS,n,"1",275.33,2.51,N,"0"
37.314995,-122.09008,295.72,0.42,0.45,2016/02/03,"1029",N,VIIRS,n,"1",276.21,0.84,N,"2"
35.204784,-118.668129,306.78,0.35,0.57,2016/02/03,"1029",N,VIIRS,n,"1",265.94,1.12,N,"0"
35.203716,-118.665741,302.9,0.35,0.57,2016/02/03,"1029",N,VIIRS,n,"1",265.24,0.84,N,"0"
34.093899,-117.535004,300.09,0.43,0.62,2016/02/03,"1029",N,VIIRS,n,"1",274.19,1.57,N,"2"
34.092682,-117.530388,322.16,0.43,0.62,2016/02/03,"1029",N,VIIRS,n,"1",275.48,1.57,N,"2"
34.620819,-117.100616,299.72,0.44,0.63,2016/02/03,"1029",N,VIIRS,n,"1",273.22,1.27,N,"2"
33.778309,-118.22702,296.05,0.4,0.6,2016/02/03,"1029",N,VIIRS,n,"1",278.65,0.56,N,"2"
34.094059,-117.531219,332.36,0.37,0.58,2016/02/03,"2008",N,VIIRS,n,"1",292.07,3.08,D,"2"
36.8125,-120.227928,326.41,0.44,0.62,2016/02/03,"2009",N,VIIRS,n,"1",280.72,4.86,D,"0"
36.813801,-120.223129,367,0.44,0.62,2016/02/03,"2009",N,VIIRS,l,"1",282.81,4.86,D,"0"
36.818024,-120.230232,331.96,0.44,0.62,2016/02/03,"2009",N,VIIRS,n,"1",279.74,6.2,D,"0"
35.574505,-115.48439,338.55,0.53,0.5,2016/02/03,"2009",N,VIIRS,n,"1",283.37,3.49,D,"2"
35.554718,-115.471138,328.14,0.53,0.5,2016/02/03,"2009",N,VIIRS,n,"1",283.35,1.89,D,"2"
36.403763,-119.092079,338.13,0.48,0.64,2016/02/03,"2149",N,VIIRS,n,"1",278.45,4.67,D,"3"
36.813904,-120.223869,341.77,0.41,0.61,2016/02/03,"2150",N,VIIRS,n,"1",279.65,5.43,D,"0"
36.815247,-120.228172,336.89,0.41,0.61,2016/02/03,"2150",N,VIIRS,n,"1",278.38,3.91,D,"0"
36.402199,-119.088051,312.13,0.54,0.42,2016/02/04,"1010",N,VIIRS,n,"1",275.16,1.77,N,"3"
38.215839,-121.983765,295.35,0.4,0.37,2016/02/04,"1010",N,VIIRS,n,"1",268.22,0.46,N,"2"
36.816162,-120.221367,297.33,0.47,0.4,2016/02/04,"1010",N,VIIRS,n,"1",273.89,1.14,N,"0"
38.002689,-121.934135,298.26,0.41,0.37,2016/02/04,"1010",N,VIIRS,n,"1",269.61,0.5,N,"2"
36.820751,-120.22551,295.95,0.47,0.4,2016/02/04,"1010",N,VIIRS,n,"1",274.86,1.13,N,"0"
36.817162,-120.226585,310.09,0.47,0.4,2016/02/04,"1010",N,VIIRS,n,"1",275.61,1.13,N,"0"
34.292091,-118.801758,296.52,0.4,0.45,2016/02/04,"1011",N,VIIRS,n,"1",275.66,0.34,N,"2"
33.715755,-117.7089,302.39,0.47,0.48,2016/02/04,"1011",N,VIIRS,n,"1",274.5,0.97,N,"2"
33.591373,-114.695312,329.54,0.48,0.65,2016/02/04,"1949",N,VIIRS,n,"1",292.42,5.27,D,"0"
33.588081,-114.692513,342.56,0.48,0.65,2016/02/04,"1949",N,VIIRS,n,"1",295.36,5.81,D,"0"
33.177406,-115.860771,347.92,0.37,0.58,2016/02/04,"2130",N,VIIRS,n,"1",298.12,3.58,D,"0"
34.092728,-117.53566,329.1,0.6,0.53,2016/02/04,"2130",N,VIIRS,n,"1",297.48,4.08,D,"2"
36.446316,-121.30352,327.14,0.4,0.44,2016/02/04,"2131",N,VIIRS,n,"1",292.64,2.01,D,"0"
38.956699,-122.132591,328.2,0.38,0.43,2016/02/04,"2131",N,VIIRS,n,"1",283.6,2.08,D,"0"
